cerrado_ticket,escalado_ticket,canal_reclamacion_regulador,fecha_apertura_reclamacion,fecha_resolucion_reclamacion,tipo_registro,numero_fila_activa,numero_fila_cerradas,producto_aprobado,productos_activos,id
True,False,EB - E-BANKING,2023-09-19,10/10/2023,Solicitud,0.0,0.0,TC,TC ONBOARDING,b9f3911e6f7155ffcf49b7c8d6b18869f0960205763dcd0484db8e8c33f03881
True,False,BM - PAGOS MÓVILES (Apps),2023-11-29,04/12/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,75276f1169114547d174a2db41e038c07d50f4a48ab28d5f29e3df652f2b05f8
True,False,BM - PAGOS MÓVILES (Apps),2023-11-27,11/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,7d08e6d17893c5f991b53aa38c180584d10f9f4967918607a250002d7c6fd1fa
True,False,BM - PAGOS MÓVILES (Apps),2023-10-31,03/11/2023,Solicitud Email,0.0001922337562475,0.0,TC Garantizada,TC-CUENTA,4a74534f7f8deb95bf54b362f9414dbb7da7bea2139a37fd22c8eba29fb8259c
True,False,BM - PAGOS MÓVILES (Apps),2023-09-18,20/09/2023,Solicitud,9.611687812379854e-05,0.0,TC,CUENTA-PRESTAMOS,c5fa076611e17bcfd5cfd2632f597eb1d60a094f980d526244558caa325ca38d
True,False,EB - E-BANKING,2023-11-21,30/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,51b43720f9ac0f4b1947baa1940660769fc844d827d86a1240a328f5b69a3723
True,False,EB - E-BANKING,2023-08-09,10/08/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,0304740f337840d3e2c28b48edd0ff4ab680ea0f802884d1bdce26ae83f14953
True,False,EB - E-BANKING,2023-11-07,15/11/2023,Reclamación,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,c433795d7097b76f58e57a102eebd65aa0f992aa11fc60b9522187749314a9d0
True,False,BM - PAGOS MÓVILES (Apps),2023-09-07,08/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,2cc08da9356f174c3ad090f106023ba6c95a2caca2b48594d73c3fa8517643d8
True,False,EB - E-BANKING,2023-12-15,05/02/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,948c7a26652c36420ed4ae5cceed69095573f981e4abcc97ed46808fb005f1ad
True,False,EB - E-BANKING,2023-08-06,07/08/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,07006b447d0cc1178aae4a2923c36dc0ee21e02b6e01f18eeeb3f93503f2ee34
True,False,BM - PAGOS MÓVILES (Apps),2024-01-10,11/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,7f892ec43bab62e09f7c36c8b74b9d8c63e8f8619bf55d436518835313f79ba2
True,False,BM - PAGOS MÓVILES (Apps),2023-11-10,21/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,3cfd1322a1d28a56353b687e47a4c2e80c3513a7709f93aa5a9349b2ae9c1ebc
True,False,EB - E-BANKING,2023-10-04,09/10/2023,Reclamación,0.0,0.0,TC,CUENTA,a19f482de733a749186929b0461eed02305a2340b7eb148c479d3236f1b4a556
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-12-11,26/12/2023,Reclamación de cuentas,0.0,0.0,TC Garantizada,TC-CUENTA,a72017981e9b486384d0df9adfa46f78ec187c1d4d13c262e74c70dc38708e0a
True,False,EB - E-BANKING,2024-02-15,16/02/2024,Reclamación,9.611687812379854e-05,0.0001519641364637,TC Garantizada,CUENTA,d3f5ce7f0c5f1ee364261baf2120d82adef94608076004137b43f2500da0bf85
True,False,BM - PAGOS MÓVILES (Apps),2024-01-19,21/02/2024,Solicitud Email,0.0,7.598206823189727e-05,TC,TC-CUENTA,64d60c71c8482aaa1db26f070b6bd1b8732d2837c23456954350da336eb4bf61
True,False,BM - PAGOS MÓVILES (Apps),2023-10-24,25/10/2023,Solicitud Email,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,d7ffa84301529e013a80c7e0dd9878b9d2b23425d8a8113a1bf3ccab02c18e18
True,False,BM - PAGOS MÓVILES (Apps),2023-10-29,03/11/2023,Solicitud,0.0,7.598206823189727e-05,TC Garantizada,TC-CUENTA,ce71efc4d4edd5b48785e8f0e799aaa720c1519db6130ce452a67ed26ba5f144
False,False,BM - PAGOS MÓVILES (Apps),2023-08-24,,Solicitud de funcionalidad,0.6009227220299884,0.9205227566294356,TC,TC-CUENTA,d7620c3762c8a60bf5846ebab90472623d7bdff8040f00eb1bbd51bd87d51648
True,False,BM - PAGOS MÓVILES (Apps),2024-01-04,19/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,c787206b5f1c98d131384224fa40acf984b36ec19e866e8c1a4df74d0928287c
True,False,EB - E-BANKING,2024-01-14,19/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,c1f5263a9c5cb7e29b1c94c9168174ac5be95a6ffff694722c4f75ea8b75ee8d
True,False,BM - PAGOS MÓVILES (Apps),2023-09-04,20/10/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,9a797aad1c4532b84aec4ea9979e17213e62212f104eb030b0fb2e3c6e13a5ce
True,False,BM - PAGOS MÓVILES (Apps),2024-01-04,19/01/2024,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,c787206b5f1c98d131384224fa40acf984b36ec19e866e8c1a4df74d0928287c
True,False,BM - PAGOS MÓVILES (Apps),2023-11-10,14/11/2023,Solicitud Email,0.0,0.0,TC Garantizada,TC-CUENTA,f4e79b7141b333855b6d62dca79dbf3c7ca0a9d2ec348032732610fcc9c254dc
True,False,BM - PAGOS MÓVILES (Apps),2023-12-21,26/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,08089e7ac110ab0b49797b65d0b23a501d9d5931417e92f59792407944b2f56a
True,False,BM - PAGOS MÓVILES (Apps),2023-11-16,22/11/2023,Solicitud Email,0.0,0.0,TC,TC ONBOARDING,400e44876b01bbed6c4a6fbbd783b3d32c268657ba2a55c34455a865fdb0d766
True,False,EB - E-BANKING,2023-10-11,21/02/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,4df5035bd45b37316eeb7d3f251d73f8ca8844719b1a35d52a515dae9b1deb37
True,False,EB - E-BANKING,2023-08-24,30/08/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,69be3d3b1d70e42fd00f1abccf1c3dc6ca7cc6617a35d8da22c65e68928363b6
True,False,BM - PAGOS MÓVILES (Apps),2023-08-21,22/08/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,d022db3996463eeeb108743a2c4a051401eb0ae3081ecf90955d90f197498a02
True,False,EB - E-BANKING,2023-11-17,29/11/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,518b72314ce9edee28bd26b00b5644ded78425d561b178927e3f02f4f659bc31
True,False,BM - PAGOS MÓVILES (Apps),2023-11-07,22/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,d528eaba0194140fe44746539a19b53b14a5c92952be1d4ef7f4534da76029cc
True,False,EB - E-BANKING,2023-09-12,13/09/2023,Solicitud,9.611687812379854e-05,0.0002279462046956,TC Garantizada,CUENTA,8291653a102fecbcd3539dbb97c3cd67016ff311a1bdf8c78dfeeab8f7b1ab0c
True,False,BM - PAGOS MÓVILES (Apps),2023-08-10,30/08/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,716d1113f52bcaba8ff206d28d0f0512f47c2070cb7d0d103096940fb6100b6e
True,False,BM - PAGOS MÓVILES (Apps),2023-06-06,14/07/2023,Solicitud Email,0.0,0.0,TC Garantizada,TC-CUENTA,4ee51aa7bb22102125f23c89d01bd953e159ab3540eb5ddd67fb538ec701bcfe
False,False,BM - PAGOS MÓVILES (Apps),2023-09-13,,Solicitud de funcionalidad,0.6343713956170703,0.9256135552009724,TC,TC-CUENTA,d7620c3762c8a60bf5846ebab90472623d7bdff8040f00eb1bbd51bd87d51648
True,False,BM - PAGOS MÓVILES (Apps),2023-07-19,03/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,9418eed8bfc6b44fde5a6c8df72d16fa99b4da5be3b92acdae34dc9d0250e5c3
True,False,BM - PAGOS MÓVILES (Apps),2023-10-19,23/10/2023,Solicitud,0.0,0.0,TC,CUENTA,28e703c5fc7aaaf0cbd4179d85507b2779560f255bd12db225f097fa38406f3c
True,False,BM - PAGOS MÓVILES (Apps),2023-08-25,30/08/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,a3b40bc3c4fe0aa549910ed10ecc725ae4af8d2367ba9b9f6e5492a61b6b9a0c
True,False,BM - PAGOS MÓVILES (Apps),2023-11-16,23/11/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,c799c7deaf4b60542b5f0110a7cec760ab1177d2a557a7ad866f3d23f70496bd
True,False,BM - PAGOS MÓVILES (Apps),2023-09-25,19/01/2024,Solicitud,9.611687812379854e-05,0.0,TC,TC-CUENTA,ff9278c5aaec286eb9681e55dc22de26f2dd1b1ac9c31f263ff6b6f82670d422
True,False,EB - E-BANKING,2023-12-15,05/02/2024,Solicitud,0.0001922337562475,0.0001519641364637,TC,TC-CUENTA-PRESTAMOS,948c7a26652c36420ed4ae5cceed69095573f981e4abcc97ed46808fb005f1ad
True,False,BM - PAGOS MÓVILES (Apps),2023-12-06,08/12/2023,Solicitud,9.611687812379854e-05,0.0,TC,TC-CUENTA,15d8f64d1af84d2c6a82955add799ecccebebdcf49de12cd91c7c6579d65070f
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-08-24,07/09/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,716d1113f52bcaba8ff206d28d0f0512f47c2070cb7d0d103096940fb6100b6e
True,False,BM - PAGOS MÓVILES (Apps),2023-11-16,17/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,6bfca44d21ec0402f2c8bea7a8f20c946b0fc6142217800d57b7f09ca560d2ff
True,False,EB - E-BANKING,2023-11-17,31/01/2024,Reclamación,9.611687812379854e-05,0.0,TC Garantizada,TC-CUENTA,518b72314ce9edee28bd26b00b5644ded78425d561b178927e3f02f4f659bc31
True,False,EB - E-BANKING,2023-11-17,24/11/2023,Solicitud,0.0,7.598206823189727e-05,TC,TC ONBOARDING,34226d159cdddaf856a71701a84366569340cab59018a10d3bb619db960517fb
True,False,BM - PAGOS MÓVILES (Apps),2023-11-16,18/12/2023,Solicitud,0.0,0.0,TC,CUENTA,215e435881c67f3d6413feba647df7738c388b169d3534c28fbf5100ef86adc6
True,False,BM - PAGOS MÓVILES (Apps),2023-11-15,17/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,d36f82f088f7de6cf0ca674a3baf36e50267414551ce307c994aed583f528282
True,False,BM - PAGOS MÓVILES (Apps),2023-11-23,06/12/2023,Solicitud,0.0,0.0,TC Garantizada,CUENTA,45c0415774d35c8ee31c3fa9fc763f6bf45745b615dc851061eff70fdccad524
True,False,BM - PAGOS MÓVILES (Apps),2023-07-27,19/01/2024,Solicitud,0.0007689350249903,0.0,TC,TC-CUENTA,f26d217b1ebdc0e3d1393a8282346d5c9e06d825215304b53861f4891131fb78
True,False,EB - E-BANKING,2024-03-01,04/03/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,a7bc4082a3f631e2345b6e13b3d36d54df831ae2f63fdab5484c02e7d38c1b2d
True,False,BM - PAGOS MÓVILES (Apps),2023-10-11,17/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,659b7a890cfb66b51efb900837b61e11baeedc0f7983b0874a53b68e4058f3a8
True,False,EB - E-BANKING,2023-09-16,19/09/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA-PRESTAMOS,e9dac4b7b1d9533073d773825b1a0dbd7da44653602c1578cd41c1aaa9269034
True,False,BM - PAGOS MÓVILES (Apps),2023-10-05,08/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,2f2936989dd4ee7e8eeae2667bca31dcf53dc03116e6103c42a18272dd0cb4cc
True,False,EB - E-BANKING,2024-02-20,21/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,eac138b8686ede1cfd452e5f46255de117bef406f870baba80aeb247e166de6e
True,False,EB - E-BANKING,2023-11-30,04/12/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,b02be173c8a8e9f12fad7bd59c9ec49f95fb48fc71a4a410d17da4230408b546
True,False,EB - E-BANKING,2023-07-06,07/07/2023,Reclamación,9.611687812379854e-05,0.0,TC Garantizada,TC-CUENTA,762c52a0498b926bad2eb00dd5901a95a05fa7abb62c1bf1b2c7932a2fa72737
True,False,BM - PAGOS MÓVILES (Apps),2023-10-04,12/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,105606c5196c96ad5e77e84de595100aa2b8954f133c1d00181a0670cdabcde2
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-09-15,26/09/2023,Reclamación de cuentas,9.611687812379854e-05,7.598206823189727e-05,TC Garantizada,TC-CUENTA-PRESTAMOS,2c9450bd3a55a56ea875fe5732299cf69454207283f0117d25a6e25af79b1e15
True,False,BM - PAGOS MÓVILES (Apps),2023-10-25,11/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,4aeae80756e2096b954a1ac2dbebe71709c56a1dc697dcf61d38294f604b473f
True,False,BM - PAGOS MÓVILES (Apps),2023-08-24,05/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,938ab812776bd6e26bba89d73e98f39bb0dd3d1412eb92e73c3e8a566d51d1f8
True,False,BM - PAGOS MÓVILES (Apps),2023-11-24,30/04/2024,Solicitud Email,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,7dfacd5535321fe416372db0cc6d5c7b1a22f0f46e9b4cfa7327055836e03d62
True,False,BM - PAGOS MÓVILES (Apps),2023-07-19,22/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,f3e0374e07b0545315f52a20f7da51ebacc03c634e679b0e3640fb0699a87fc6
True,False,EB - E-BANKING,2023-10-22,21/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,4de8cd5625aae97a7c6a62434c2d622dac76e3e6c14df9c0febfbc07a30f4b57
True,False,EB - E-BANKING,2023-11-01,03/11/2023,Reclamación,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,d022db3996463eeeb108743a2c4a051401eb0ae3081ecf90955d90f197498a02
True,False,BM - PAGOS MÓVILES (Apps),2024-02-01,02/02/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,3c9d8fe0da722b8225fa15f979787b02db34f50a48fb87bbd94e74fec2653937
True,False,EB - E-BANKING,2023-11-04,07/12/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA-PRESTAMOS,e9dac4b7b1d9533073d773825b1a0dbd7da44653602c1578cd41c1aaa9269034
True,False,BM - PAGOS MÓVILES (Apps),2024-02-07,14/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,45b5f5023d7c327aee686d9d0c83bce3791688b9f041ebe0e8531e1eca72b8af
True,False,EB - E-BANKING,2023-11-03,08/11/2023,Reclamación,9.611687812379854e-05,0.0,TC,TC-CUENTA-PRESTAMOS,a491cbe8cbd23dd93325ad2e9f3ad473b9d9b735ac89eff63828d543156eda76
True,False,EB - E-BANKING,2023-12-26,05/01/2024,Reclamación,0.0,7.598206823189727e-05,TC,TC-CUENTA,d1f60a23b32416729391607a0fc2eeee438e4c3dffdf38b8389eb0cee616bef0
True,False,BM - PAGOS MÓVILES (Apps),2023-08-24,04/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,716d1113f52bcaba8ff206d28d0f0512f47c2070cb7d0d103096940fb6100b6e
True,False,EB - E-BANKING,2024-02-02,28/02/2024,Solicitud,0.0,0.0002279462046956,TC,CUENTA,38dc03d7e190cb0dda8ba45fa3ea472c7408a5c2b7042b10e67a44120ffda49d
True,False,BM - PAGOS MÓVILES (Apps),2023-10-31,09/11/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,86855094437f8edce5ee27cf47fd3fdf939cfb38d7998c830e65c192255acd08
True,False,BM - PAGOS MÓVILES (Apps),2023-06-24,26/06/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,f26d217b1ebdc0e3d1393a8282346d5c9e06d825215304b53861f4891131fb78
True,False,BM - PAGOS MÓVILES (Apps),2023-10-25,31/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,cfe8bd790d85419b41bb4f11ad12cb12ca298e5472ec54a7bcd8b470f051dabb
True,False,BM - PAGOS MÓVILES (Apps),2024-02-06,07/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,6cb8410831294e079ba5847a12a1a89cf67c641468759fd5bad643cc171feb4a
True,False,EB - E-BANKING,2023-11-07,08/11/2023,Reclamación,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,ba0467d37e0de7e2f22b68c43d3d27ae73e0a6c28d125089fead6694daa429ac
True,False,BM - PAGOS MÓVILES (Apps),2023-10-31,13/03/2024,Solicitud Email,0.0,0.0,TC,TC-CUENTA,73b0b8f3b38bd88e173840c0704270e68811166d76b8b15066ffd16fa56ac7dd
True,False,BM - PAGOS MÓVILES (Apps),2023-09-26,04/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,8c67b2bf4d61e491609f4fb140bf67ceb5039c0f723ddfa776edc1cc1e6f4a29
True,False,EB - E-BANKING,2024-01-10,22/01/2024,Reclamación,0.0,7.598206823189727e-05,TC,TC-CUENTA,4df5035bd45b37316eeb7d3f251d73f8ca8844719b1a35d52a515dae9b1deb37
False,False,BM - PAGOS MÓVILES (Apps),2023-08-24,,Solicitud de funcionalidad,0.6007304882737409,0.9204467745612036,TC,TC-CUENTA,d7620c3762c8a60bf5846ebab90472623d7bdff8040f00eb1bbd51bd87d51648
True,False,BM - PAGOS MÓVILES (Apps),2024-01-11,30/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,fefccac777880d456a4d4a6d6801f881a979da2eeaeac4cc9e6decbb42b51fa2
True,False,EB - E-BANKING,2023-12-06,16/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,ce8e1aaa25b023ca574bce0cd455a7b34351b903a83195fa6cf7fc2f4cf2fad8
True,False,BM - PAGOS MÓVILES (Apps),2023-08-25,30/08/2023,Solicitud Email,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,a3b40bc3c4fe0aa549910ed10ecc725ae4af8d2367ba9b9f6e5492a61b6b9a0c
True,False,BM - PAGOS MÓVILES (Apps),2023-11-08,09/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,ea98f44f4db44ff44ce5f2d52ae55cfdf9dcff0c4e3c8b974c1dbffed1b0daf9
True,False,BM - PAGOS MÓVILES (Apps),2023-10-02,03/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,98b18a0fa9e909cd8ea2d4b4bbac40f233d1a551944656e379c0739728ba2af1
True,False,EB - E-BANKING,2023-11-26,19/12/2023,Solicitud,0.0,7.598206823189727e-05,TC,CUENTA,6f0619541414eb7bccbc6b5a4cd1590166127bae7babfaa43f8eaf29c04fe75b
True,False,BM - PAGOS MÓVILES (Apps),2024-01-04,19/01/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,a72017981e9b486384d0df9adfa46f78ec187c1d4d13c262e74c70dc38708e0a
True,False,EB - E-BANKING,2024-02-16,20/02/2024,Reclamación,0.0,7.598206823189727e-05,TC,TC-CUENTA,d3ae4caa7ddd3dee51e706bfd2731a699a13d3ab69b4e98d643e90abac14b622
True,False,EB - E-BANKING,2024-01-24,31/01/2024,Reclamación de cuentas,0.0,0.0,TC Garantizada,CUENTA,6d329cc92939f3aae09d0abf552db7d8b07585f70292d2b1bf098dc40fb7d28e
True,False,BM - PAGOS MÓVILES (Apps),2023-09-12,14/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,fa8a8661f1317571fa2a417ef89fd0021eeec3b0b51e7073ac9e088020b954cd
True,False,BM - PAGOS MÓVILES (Apps),2023-09-20,22/09/2023,Solicitud,0.0,7.598206823189727e-05,TC,TC-CUENTA,ff9278c5aaec286eb9681e55dc22de26f2dd1b1ac9c31f263ff6b6f82670d422
True,False,BM - PAGOS MÓVILES (Apps),2023-12-18,19/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,d37caec9a7a25a01d11d6995a1bfdead0ba191404de603bbf412cbdd7ec71ee2
True,False,BM - PAGOS MÓVILES (Apps),2023-08-26,30/08/2023,Solicitud Email,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA-PRESTAMOS,d022db3996463eeeb108743a2c4a051401eb0ae3081ecf90955d90f197498a02
True,False,BM - PAGOS MÓVILES (Apps),2023-08-09,02/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,9418eed8bfc6b44fde5a6c8df72d16fa99b4da5be3b92acdae34dc9d0250e5c3
True,False,BM - PAGOS MÓVILES (Apps),2023-06-19,19/06/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,7df6903f86a3ca1bcba8b1a4cc488b77cd9457754f13ad9aef1fd513e0d013ef
True,False,EB - E-BANKING,2023-12-15,15/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,0cdf449c5be54965f6ccb4bf317b0ba0ec96e70a348440b668e5d5ee16898b61
True,False,EB - E-BANKING,2023-10-22,24/10/2023,Reclamación de cuentas,0.0,0.0,TC,TC-CUENTA,0d398427541c1240aac6e112d5b5a95026fe410f5ebde85abd80190a79e07bfc
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-09-13,14/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,2cc08da9356f174c3ad090f106023ba6c95a2caca2b48594d73c3fa8517643d8
False,False,BM - PAGOS MÓVILES (Apps),2023-12-06,,Solicitud de funcionalidad,0.7677816224529027,0.9583618266089204,TC,TC-CUENTA,c93d3abb53e4072957e61f85a228ce9459e129c73845298ef89f9eb4d378d4ba
True,False,BM - PAGOS MÓVILES (Apps),2023-10-30,03/11/2023,Solicitud,9.611687812379854e-05,0.0,TC Garantizada,TC-CUENTA,ce71efc4d4edd5b48785e8f0e799aaa720c1519db6130ce452a67ed26ba5f144
False,False,BM - PAGOS MÓVILES (Apps),2024-01-04,,Solicitud de funcionalidad,0.8657247212610535,0.9695311906390092,TC,TC-CUENTA,c787206b5f1c98d131384224fa40acf984b36ec19e866e8c1a4df74d0928287c
True,False,BM - PAGOS MÓVILES (Apps),2023-11-27,28/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,f2b472f2e56d1d8668ea57b733790a6948bc194f30006e95d5d02905eecbb62d
True,False,BM - PAGOS MÓVILES (Apps),2023-09-22,04/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,c6f8ea61b2f453cc1cb4011391df1cfef0600a63f62eccf5f34f21796dc1baf7
True,False,EB - E-BANKING,2024-01-26,27/01/2024,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,9032472d7ff16a50aa7e01bcaad2219f9d98792ef8adc5548319c5d072b2d7bb
True,False,EB - E-BANKING,2023-06-28,04/07/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,e474742e9a1a63df09335769ee7016af5a6deabf0868a50f66ac22aa52eb32d9
True,False,BM - PAGOS MÓVILES (Apps),2023-10-11,12/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,35937f6fcbf5aebbda38fd5c0ead56a89a3e4bf2610532d85ebfc8b4ef3496a1
True,False,EB - E-BANKING,2023-11-21,27/12/2023,Reclamación de cuentas,0.0,0.0,TC Garantizada,TC-CUENTA,ba2ce2a7f7d0fe020f3e0ac87d649e60b4ebe45215267bc50082c2a75d0b3a48
True,False,BM - PAGOS MÓVILES (Apps),2024-01-17,18/01/2024,Solicitud Email,0.0,0.0,TC,TC-CUENTA,99d7761c8650ec85e0f6e4c604c4333c00f567d157f3c8e174dc605eb768490d
True,False,BM - PAGOS MÓVILES (Apps),2023-09-14,20/09/2023,Solicitud Email,0.0,0.0,TC Garantizada,TC-CUENTA,eafc55744b7eeaad8d5e0c49a550668ceeeb18137128381f27147fd329d13ff8
True,False,BM - PAGOS MÓVILES (Apps),2023-08-31,08/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,bb778940f03c44544f3efc0908f8ebc36d5d38f727f40a8fe506fa465d58ca05
True,False,BM - PAGOS MÓVILES (Apps),2023-06-12,21/07/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,5cf877e030c691cb196ef780af26d80ab87b64c0d34a1a3fb6f33817f9f6201a
True,False,BM - PAGOS MÓVILES (Apps),2023-11-02,07/11/2023,Solicitud Email,9.611687812379854e-05,0.0,TC Garantizada,TC-CUENTA,dc549371ce6ce6442d5c2978eed977071830f7b32251867fc35af5434b3bda79
True,False,BM - PAGOS MÓVILES (Apps),2023-10-31,22/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,e14a8ec04f4e0bcb268df632076ce6c746d54b3fa34888f6302626539d776f35
True,False,EB - E-BANKING,2024-01-21,27/01/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,9d68818ddf57c5a473e9e86c4bc17acddbc0566c6d2b9279a47b0b8a565803d3
True,False,BM - PAGOS MÓVILES (Apps),2023-09-30,13/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,f0d7c6f8d42be5d84a430ca1e7718a7337833d22b15a9c0873cd91856f11c18d
True,False,BM - PAGOS MÓVILES (Apps),2023-09-28,03/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,17096418241ea9577f858f95d2a017862092832b7d5abd3e891f5442470d56ec
True,False,BM - PAGOS MÓVILES (Apps),2023-11-03,08/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA-PRESTAMOS,c0b78d3743c4ad8b6f505f6e59b308e802f5c054f03beda862aa584f951f77cd
True,False,BM - PAGOS MÓVILES (Apps),2023-10-16,17/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,d32f48a13a787e71838d6f1c2d38a3f927dc088adf298f050992c2c6c45b502a
True,False,BM - PAGOS MÓVILES (Apps),2023-11-13,07/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,d7134bff322e95f29c62665a2d160381407d70fa1aabdc0475e622c4c4569024
True,False,EB - E-BANKING,2023-11-10,15/11/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA-PRESTAMOS,2c9450bd3a55a56ea875fe5732299cf69454207283f0117d25a6e25af79b1e15
True,False,EB - E-BANKING,2023-07-14,19/07/2023,Solicitud,0.0003844675124951,0.0002279462046956,TC Garantizada,TC-CUENTA-PRESTAMOS,e9dac4b7b1d9533073d773825b1a0dbd7da44653602c1578cd41c1aaa9269034
False,False,BM - PAGOS MÓVILES (Apps),2024-01-26,,Solicitud de funcionalidad,0.9196462898885044,0.9788769850315324,TC,TC-CUENTA,b201b7eac9ff35da8ad9a1678cbaf4637bfd515c064c5953de172bef85225c3e
True,False,EB - E-BANKING,2024-01-28,06/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,5b2cf75e874b83822b9047d34bdc9e59bf314d4782b75a75ac9d1d7658a91a90
True,False,BM - PAGOS MÓVILES (Apps),2024-01-24,25/01/2024,Solicitud,0.0,0.0,TC Garantizada,CUENTA-PRESTAMOS,595a916025cbbccd04d11e3e99fe7d4874443725564f788ccc1781da13a32bb3
