dias_atraso,limite_credito,fecha_activacion,probabilidad_default_TC,tiene_cuenta,sector,ciudad,TC_garantizada,id_ocupacion,id_tipo_ocupacion,nombre_ocupacion,fecha_nacimiento,id
0.0,0.0799815996319926,2023-10-12,,True,PUNTA CANA,PEDRO CORTO,,,,,1978-12-27,f0d7c6f8d42be5d84a430ca1e7718a7337833d22b15a9c0873cd91856f11c18d
0.0,0.0199803996079921,2023-12-03,,True,MEJIA DE NAVARRETE,SANTIAGO,True,,,,1981-01-23,823f0300bb23c3596d6c908c5506adf57875f338e4a5c06f12db97abef13af5f
0.0,0.0199803996079921,2023-11-15,0.0963956238605155,True,VILLA JUANA,DISTRITO NACIONAL,False,,,,2001-11-21,c43bb560c3418820b534582e9d1a212f45094b67b01a3d21b69813160380ee5b
0.0,0.0159803196063921,2023-09-02,,True,LOS RESTAURADORES,SANTO DOMINGO DE GUZMAN,,,,,2000-11-02,7ce619192e264dbbed3ef2b13f02b5bd66f9efb192d3e6375eddda2fe26317e9
0.0,0.0799815996319926,2023-08-03,0.1785336959700543,True,JARDINES DEL ESTE,SANTIAGO,False,,,,1995-10-04,995b70779fdce78aa035c40641386f855f004c036d71706e9726823dbe4660fa
0.0,0.2399847996959939,2024-01-16,0.0590201563487639,True,MANOGUAYABO,SANTO DOMINGO,False,274.0,6.0,Ingeniero,1987-01-19,35af686407e185886417c435a0494dcb0439c6ababde948b4ab3d78bf502dfc0
0.0,0.0199803996079921,2023-12-31,0.2543559205271504,True,RINCON LARGO,SANTIAGO,True,76.0,1.0,Medico,1992-08-13,fe8991a54f614ae7542dc35cb2be266237d8d879d5217c548ec450b2342dddcd
0.0,0.2099841996839936,2023-09-29,,True,,Los Alcarrizos,,,,,1972-01-20,341292cb4407005d9716d97c24d2fb5463e0f08313b1dd4f816b17da276329f7
0.0,0.009980199603992,2024-01-23,,True,ENRIQUILLO,SANTO DOMINGO,True,213.0,2.0,Vendedor,1998-02-04,10bbf8dce590ff80d515ee9b675e0cd99c23b9756aeec0ce8f4cc5b81cb84fbb
0.0,0.129982599651993,2023-09-14,,True,LA AGUSTINA,SANTO DOMINGO DE GUZMAN,,,,,1989-01-18,f310fe0a6aa8bec2aab78124c8fb431f5fc6d904fceeb56a0bda244b3516f9e5
0.0,0.009980199603992,2024-01-22,0.1983378203524179,True,PEDRO BRAND,SANTO DOMINGO,False,233.0,6.0,Auxiliar,1999-11-15,bf888a9c000c43b09216fb91e44317dca3acf0173b370b200bd70bf39369c9c3
0.0,0.0739814796295925,2023-09-06,0.1496112409414792,True,LOS CACICAZGOS,DISTRITO NACIONAL,False,300.0,6.0,Otros,1999-07-08,2cc08da9356f174c3ad090f106023ba6c95a2caca2b48594d73c3fa8517643d8
0.0,0.0299805996119922,2023-10-05,0.1759085078801186,True,LOS JARDINES,DISTRITO NACIONAL,False,,,,1993-04-29,ee00bde51bca1449e1ddafc128b38ea8647781a9bc78141c160d092e8a896fec
0.0,0.0299805996119922,2024-02-09,0.1394526337228452,True,LOS MINA SUR,SANTO DOMINGO,False,211.0,2.0,Tecnico,1982-06-20,bd14ea5f5d19a9e4db76141e4c40f395ee210f1026552f161183d99877ee6ac1
0.0,0.009980199603992,2023-10-07,0.1949871276136075,True,PEDRO BRAND,SANTO DOMINGO,True,,,,2003-11-21,db3185100db6ba373b426b69a97bafca3c07d69775f70377c93caa03cb9dd10c
0.0,0.2359847196943938,2023-09-01,,True,,,,,,,1989-02-03,ea6caa0c6f689842f670c773b821b9c4a40b9b3f10b3de9e88763e5166056ea4
0.0,0.0499809996199924,2023-08-11,0.1485645529154627,True,CENTRO HISTORICO DE PUERTO PLA,PUERTO PLATA,False,274.0,6.0,Ingeniero,1998-12-19,58bd414ce95622a46ab7bf6222b361e787bf2326e48f248956ec0507fe3f0beb
0.0,0.009980199603992,2023-05-22,,True,,Santiago,,,,,2000-10-22,7e0235b31a83e6177122fe55bca6ff732ad4a2b35fcc551d16e522c56e22c0fd
0.0,0.0139802796055921,2024-02-19,0.1706603557169952,True,RES.  LAS PRADERAS,MARÍA TRINIDAD SÁNCHEZ,False,102.0,1.0,Secretaria,,faeb74bc0cd3122e5723b62325ef3e1c3a5d2e0b802440caac19bc330959005c
0.0,0.0299805996119922,2024-02-14,0.1203361994159499,True,SANTO DOMINGO,LA VEGA,False,225.0,6.0,Almacenista,1998-09-09,d4abec6d63af0f822ba1415359225efed483ce7b662a4056d0052f3345912872
0.0,0.0199803996079921,2023-11-30,,True,BELLA VISTA,SANTO DOMINGO DE GUZMAN,,,,,2005-02-08,3dc7ca4827e4fb1651b1a62dcc464c1d3e2c4a057050cb493a08e730d0c07278
0.0,0.0799815996319926,2023-11-21,,True,SAN LUIS,SANTO DOMINGO,True,,,,2002-07-04,2d67938353e24fbfda676e87161d711c2610e506c3a6deb4c061d6320ece5118
0.0,0.133982679653593,2024-02-01,,True,,,False,274.0,6.0,Ingeniero,2000-10-20,466c8b18fad5adf43eacf2cc8e07f06abf9f48e2960c025d32b814a561b50fc4
0.0,0.011980239604792,2023-10-10,,True,MEJORAMIENTO SOCIAL,DISTRITO NACIONAL,True,,,,1981-02-10,ddb716fa95bee3840641f6c21ff26f6cfecbbd3de06d6082cca7fb47d5417b1d
0.0,0.0499809996199924,2023-12-25,0.1375674032269083,True,PIANTINI,DISTRITO NACIONAL,False,217.0,6.0,Abogado,2001-11-19,7ac03d9ec8132a1a2df48f188864ed184383b689063222707bd553baf6e7e8d4
0.0,0.0399807996159923,2023-08-11,0.1147470178933328,True,VILLA OLIMPICA,SANTIAGO,False,265.0,6.0,Enfermera,1994-04-26,795a0ef1cf81c6182396859942a0f094962d27db3ec51d88a8ae22ac2d57e83d
0.0,0.0279805596111922,2023-11-03,0.0507750770163222,True,BUENA VISTA,LA VEGA,False,,,,1998-06-10,cfe8bd790d85419b41bb4f11ad12cb12ca298e5472ec54a7bcd8b470f051dabb
0.0,0.0299805996119922,2024-02-06,0.4557157208168634,True,CRISTO REY,DISTRITO NACIONAL,True,274.0,6.0,Ingeniero,1986-05-02,5259490f7b0e051114a6a68293f629cd65372420c23458b6f8d796b2cc57978b
0.0,0.0459809196183923,2024-02-16,0.1017249032312933,True,LA MALENA,LA ALTAGRACIA,False,313.0,6.0,Supervisor,1996-01-06,c09ea6e3c7a6d4cefcb5f3cc4a9c5621cd10e8d194a6804801ef3dcfd1b212d5
0.0,0.009980199603992,2023-08-24,,True,PUEBLO NUEVO,SANTIAGO,,,,,1998-05-07,b11a05014aa8bafdd75f7df091501bee0d7f9720e0cf69fa351e05b900648bc1
0.0,0.0239804796095921,2023-10-29,0.2271227149685417,True,LA ZURZA,DISTRITO NACIONAL,False,,,,1980-11-24,79759541669ea56e549d9041b587f86dba047c4992ec9acb268c3531d070e4d3
0.0,0.0319806396127922,2024-01-03,0.0620194020185877,True,GUARICANO,SANTO DOMINGO,False,233.0,6.0,Auxiliar,1999-12-23,f3c30374f9dc25d62c7a983c86db708ba51e378c9ae08aef110a8863553c4eec
0.0,0.0339806796135922,2023-11-04,0.2669569127707399,True,SANTO DOMINGO,LA VEGA,False,,,,1997-11-06,9b4b179ea7b07047298b2ed9cd15f46347b0b73d993c4a442e2458fde30469a0
0.0,0.1459829196583931,2024-01-24,0.0037016511004468,True,CUTUPU,LA VEGA,False,252.0,6.0,Contador,1990-10-20,44982125ef932a7c3d640e56355727791e6a14cc8514814d85c9a81f889763b1
0.0,0.009980199603992,2023-09-06,,True,LAS ANTILLAS,SANTIAGO,,,,,2002-04-01,e68dd1e3c5fc412645c23d44145f3c9f8035055a3bbd4eb6a008b893c371a767
0.0,0.009980199603992,2023-09-16,,True,JULIETA MORALES,SANTO DOMINGO DE GUZMAN,,,,,1997-07-26,737cb03498b55c22a6ad7452e7bf83ab6d96b4ac75513eb229cd862d990738cf
0.0,0.0219804396087921,2023-07-05,0.0595861356691644,True,PARAISO,DISTRITO NACIONAL,False,,,,1999-06-22,274d9d850c9b9a6c2710c9030abdae6c1884d84de6e3e6cf721499b5c580db2a
0.0,0.0299805996119922,2023-09-29,0.126006137969541,True,VERON,LA ALTAGRACIA,False,,,,2003-01-26,4ae561226f233900d60a9a46a352295e5e354785d717409f2cc2fc5cd02c31dd
0.0,0.0399807996159923,2023-11-09,0.1486197844316663,True,LA GUAYIGA,SANTO DOMINGO,False,,,,1995-08-11,a525589cafe1f07f5eb6731eac107559d368e02b99e12bb46fe411d269894b2d
0.0,0.0559811196223924,2024-02-28,0.2141261832314827,True,CRISTO REY,DISTRITO NACIONAL,False,78.0,1.0,Mercadologo,1992-04-07,f951acacae4b2876fd78094c50c26a2b35e9a588749d14528b49a9cf8faed68d
0.0,0.0659813196263925,2023-09-13,,True,LA IGLESIA,EL FACTOR,,,,,1993-10-04,4f930984700464232950e0636d3d42a9b77247cd9c7ab7c8f4d0f1e1080bbcb4
0.0,0.0279805596111922,2023-09-13,,True,EL DORADO,SANTIAGO,,,,,1998-07-02,d46404233162bf9062482529daabce866a547bbd01b1e9784040a3006e7de08f
0.0,0.0139802796055921,2023-10-13,,True,ENSANCHE ESPAILLAT,DISTRITO NACIONAL,True,,,,1989-05-17,187cdd9c8e5a6a251eb03e62deb3f3f594c8da74eab104e8237a14dfe3afac88
0.0,0.0399807996159923,2023-11-14,,True,HERRERA,SANTO DOMINGO OESTE,,,,,1990-09-01,2948d11b5ebd1882c8d542767442f4f0cf30f3c832619fb647035847477892ef
0.0,0.0139802796055921,2023-07-13,0.2426480772570622,True,LAS CAOBAS,SANTO DOMINGO,False,,,,2000-10-04,3de9fc85c457663ab03d4194ea449b1abd2143a487efd97806310054d8ceac75
0.0,0.011980239604792,2023-08-22,,True,BELLA VISTA,SANTIAGO,,,,,1998-10-31,3b03c07f7b3f7ae17135299cb382fc9eb63d5d13cdad2308c55f578414457ef7
0.0,0.0779815596311926,2023-08-08,0.1235940994725935,True,ENSANCHE QUISQUEYA,LA ROMANA,False,,,,1966-07-16,ac95ecc895e9da23ccb70c434d8dff85c4dd92a9f92208e8ed3a755eec10ce16
0.0,0.0419808396167923,2023-07-20,0.1345719488927122,True,LOS PLATANITOS,LA ALTAGRACIA,False,,,,1992-03-16,758c04e047a0b65220e697b29efe649e3c069ba46b1629432eac8afcffaf1560
0.0,0.0339806796135922,2023-08-25,,True,ZONA INDUSTRIAL HERRERA,SANTO DOMINGO OESTE,,,,,1978-04-15,717339f1b04b9f230aa4fea3241b71c62564e7bf8d9ec6d874945780a9605129
0.0,0.0519810396207924,2023-11-18,0.0341155508658964,True,HONDURAS DEL OESTE,DISTRITO NACIONAL,False,,,,1999-10-27,5fa9cbc702fce72e65d77a61cbe7d014c4d81afd84046104a8db5087f9c396ac
0.0,0.3899877997559951,2024-02-02,0.0083204532752843,True,EL ALMIRANTE,SANTO DOMINGO,False,64.0,1.0,Ingeniero,1994-09-06,66db671e995c78862c1771fceaa6dc2d87844e4c10fd2f46e4e12101c28a4fa2
0.0,0.011980239604792,2023-09-26,0.0578873542699216,True,HAINAMOSA,SANTO DOMINGO,False,,,,1999-03-08,d622b28cfb895df60b1c1499300f5c04c3568e6050bf70e6f5f4450c1ebfc315
0.0,0.0239804796095921,2024-01-18,0.9291020735010664,True,ARROYO MANZANO,DISTRITO NACIONAL,True,40.0,1.0,Comerciante,1998-10-24,341e621c6240614fc5b0830141b67b5fdd8d049fcda85b89fb767f81f7c10ed9
0.0,0.011980239604792,2024-02-03,0.0466946450645079,True,PALMARITO,SANTIAGO,False,104.0,1.0,Supervisor,1963-10-31,c69b572f50a2593abf00f0b787c55a4e4ba39dfe50fdbb26d709fc99da3a40f2
0.1186440677966101,0.0199803996079921,2023-07-20,0.1388962712658942,True,EL CIRUELILLO,DUARTE,False,,,,1996-12-04,772f1bca93cf5a3e89592fb23b068a7110f2d88c4ec99fc71973e18ccae7702b
0.0,0.2079841596831936,2024-02-16,0.1287571547521643,True,VILLA CONSUELO,DISTRITO NACIONAL,False,252.0,6.0,Contador,1975-02-10,a3cdc220532150c9d32635bfbcf80b9b066c5d9ff1fe950dbc9b89e8b6e5fccf
0.0,0.0139802796055921,2023-09-02,,True,LOS JAZMINES,SANTIAGO,,,,,1985-08-21,6695b08b72290633aca40a0e2cebd2281293277fc247efaa261279ddbe16eb07
0.0,0.0199803996079921,2023-10-25,0.1010701602446676,True,PUEBLO NUEVO,SANTO DOMINGO,False,,,,1996-07-29,3331f9b2339242ec2d8f8f01e46c143c5ca8ffe721cf0cc35775cdd28e3adb29
0.0,0.0999819996399928,2024-01-24,0.0440465221921678,False,SANTO DOMINGO,LA VEGA,False,285.0,6.0,Mecanico,1984-09-29,965735f576fbb717286d1dd05800c620a1c469bc795013d901ab763412111b7e
0.0,0.0699813996279925,2023-08-11,,True,,,,,,,1990-11-10,0dee4e452a6ec4e5322442ed1c8bdeb8c5fb1423cb301d7ea21c0805a3644c15
0.0,0.0999819996399928,2023-10-20,,True,,,,,,,1984-05-25,315f3bcbee5ffa7dbb42ccb5150723a54da682b04bfbb1b243bb7dbe9dad6aad
0.0,0.0499809996199924,2024-02-22,0.1273257597605059,True,LA FE,DISTRITO NACIONAL,False,140.0,2.0,Carnicero,1982-11-18,3a9a045c0b9d42ab9ebe14eacc83eb02661728bfbf388fe03d2f3409059b1afd
0.0,0.0239804796095921,2023-11-24,0.264384447284393,True,MANOLO TAVAREZ JUSTO,SANTIAGO,False,,,,2002-07-26,088725a2405f69b0a15b76cdd68a8c40b5682f8ab632103ff40d308bb1b4cac1
0.0,0.0199803996079921,2024-01-15,,True,LA ALTAGRACIA AL NORTE,SANCHEZ RAMÍREZ,True,225.0,6.0,Almacenista,1982-09-01,d2fd5f0378287a4bb26e20301a584dd58eb6a1ed3e89154540efbfc0a67da115
0.0,0.0199803996079921,2023-07-24,0.1320109468987625,True,PONTON,LA VEGA,False,,,,1998-11-01,ba56bc6c85adb935cbf2d91013f9b9984fd10ee56583e797c1a174cc9eaabca8
0.0,0.0199803996079921,2023-10-20,0.2055323757391986,False,21 DE ENERO,LA ALTAGRACIA,False,,,,2001-05-11,5b8e86506e0e0bc6ed5faa72f85cdb13431c246a9d99c929b6b50436230b13ea
0.0,0.009980199603992,2023-10-14,,True,HATILLO,SAN CRISTOBAL,,,,,2001-06-22,e20837c350e7b0aa55bbe525e386281523af8e400c0b9958981827b710a2771e
0.0,0.009980199603992,2023-11-24,0.1139712852058386,True,LOS PRADOS,DISTRITO NACIONAL,False,,,,1998-09-24,896f27f4c16dce4965cbd595d943860ea477a01a2f9a0379e8e9817b2a9a57d4
0.0,0.0199803996079921,2023-11-29,,True,PIANTINI,SANTO DOMINGO DE GUZMAN,,,,,2000-11-25,3890b10b61555f572f512d09f8e1ab5190e378f4f95b52dc8a2e8240d0d57353
0.0,0.009980199603992,2023-11-28,,True,LOS RIOS,SANTO DOMINGO DE GUZMAN,,,,,1988-08-13,1ddde1a7c7c5322e34e78e27140458e65c4218d700b028168c7034a5de2f0c7d
0.0,0.0299805996119922,2023-10-02,,True,RENACIMIENTO,SANTO DOMINGO DE GUZMAN,,,,,2002-07-02,9f08abd4a6d2dd9bc32f91dc7e312e091c7820373eeb789e8b8fc45ae5c69026
0.0,0.0319806396127922,2024-02-07,0.0600459855271683,True,LAS CAOBAS,SANTO DOMINGO,False,300.0,6.0,Otros,1997-12-31,0feac608a4304d9815a5a80a93e9de7bf89572534b2d43d85040a510bf0b2e05
0.0,0.011980239604792,2024-01-22,0.05568944382032,True,MANOGUAYABO,SANTO DOMINGO,False,,,,1990-07-05,3d400ae9f0609b124158d435de9a77bcc4b427c01a6f226f57d0aa59aa70e3f8
0.0,0.2059841196823936,2023-10-02,,True,,Los Alcarrizos,,,,,1983-05-23,9418eed8bfc6b44fde5a6c8df72d16fa99b4da5be3b92acdae34dc9d0250e5c3
0.0,0.1799835996719934,2024-03-01,0.1792721800460127,True,LAS MERCEDES,MONSEÑOR NOUEL,False,313.0,6.0,Supervisor,1982-03-13,32e05ac7e7bf96c139d801b0ccfc0dc7bbc57288ef9913a5977610485d88e319
0.0,0.0319806396127922,2023-12-01,,True,,Boca Chica,,,,,1990-09-04,4deb261b437c67f87864d665ee560d31ecde5c18c97676af92cd666662e41dfc
0.0,0.0299805996119922,2023-09-09,,True,CENTRO DE LA CIUDAD,BARAHONA,,,,,1997-10-06,87a036bb7b2ecfc6d5bc14ea3564a9c353adbb255da1772e9aa0bcfb3cd4b9db
0.0,0.1099821996439928,2023-10-16,0.0366151733322178,True,LA RINCONADA,SANTIAGO,False,,,,2000-05-12,c9c8cccb1069ab8c8d72a00f75a122ade9aaf26d73d0475d2f19a124b1ff81ca
0.0,0.0199803996079921,2024-02-12,0.1919957254529948,True,SANTO DOMINGO,LA VEGA,True,6.0,1.0,Abogado,1997-08-28,0187d8ef92e9c9b9c334a4b3929c2c583a8a47e71a0244f7c3c02440d16e2ea2
0.0,0.0599811996239924,2023-07-28,0.0969394923020937,True,ALMA ROSA,SANTO DOMINGO,False,,,,1990-02-06,5b95a07fd86632611824e949ed8fe076091d771b75305b59d199ab6fa8e5ff7f
0.0,0.0499809996199924,2023-09-03,,True,,Los Alcarrizos,,,,,1997-02-18,1574eb9b70669fa4b9f853c534f872ca79017a1e39daca355d240b3283610449
0.0,0.0199803996079921,2023-12-05,0.4923211458882217,True,LOS RIOS,DISTRITO NACIONAL,True,,,,1989-07-06,09e2d66378b805177a7cac9ad7b4bdc37a7165a60f8c64edf8690177f27e59e3
0.0,0.009980199603992,2023-09-30,0.3032786495496937,True,VILLA FRANCISCA,DISTRITO NACIONAL,True,,,,1976-02-17,2a12eff41acdc04a681150c106b25dd765524861349faaf51cd1e24fe86c17fc
0.0,0.2079841596831936,2024-02-22,0.1573572641557962,True,LOS RIOS,DISTRITO NACIONAL,False,58.0,3.0,Estudiante,1985-03-18,b2997aeba655034cd866930a9302f59757aadcf5d9d6cb35ff895e4ae7c6b4c1
0.0,0.0999819996399928,2023-10-03,,True,,Los Alcarrizos,,,,,1966-06-30,e9734c7c024c850372d847a62063d396ce795bb44d62726fe8ef73db8bca63f3
0.0,0.0599811996239924,2024-01-24,0.1822804644259509,True,27 DE FEBRERO,SANTIAGO,False,287.0,6.0,Mensajero,1990-12-27,e5483aa63c885b745de03c5bb8ba889736e69faff0156a1e501aeefe063e4101
0.0,0.0199803996079921,2023-09-04,,True,PIANTINI,SANTO DOMINGO DE GUZMAN,,,,,2005-01-26,bf08b6429e42f6780a6667ccdc9b436b0e04ab27b16f1a384072ccc72675a9c0
0.0,0.1519830396607932,2023-08-10,0.0818672391129623,True,MIRAMAR,DISTRITO NACIONAL,False,19.0,1.0,Asistente,1982-11-26,a7efc3ba6df3fec3a05aac95c4c54514d860cec2a051b86c518de449f63a15b2
0.0,1.0,2024-02-19,0.1593478149952917,True,ALMA ROSA,SANTO DOMINGO,False,251.0,6.0,Comerciante,1973-04-03,c4fdf75d94c99345c986eab2add1d3d1fa056299bd6f6eba804396cdea76a66c
0.0,0.009980199603992,2024-01-09,0.2406745935722432,True,VILLA MELLA,SANTO DOMINGO,False,58.0,3.0,Estudiante,1997-12-26,fa842f6472a1cc94e46985286287367ab901b5ff72329f7837e0754f0b66b1eb
0.0,0.009980199603992,2024-02-22,0.2945109929527437,True,VILLA VERDE,LA ROMANA,True,318.0,6.0,Vendedor,1989-11-05,b72ddad3b24070cc1854d9bd529f5b851cc5b6572b9430d70323fd11439aef2b
0.0,0.0199803996079921,2023-11-20,,True,,,,,,,2000-01-20,5db45be0ac7b2c04fbe3bcbcd306751487f80bf5831d0669d203851da763c9c6
0.0,0.0199803996079921,2023-11-07,0.4316561943313601,True,GURABO,SANTIAGO,True,,,,1994-08-22,a6236bbd902ef4dc1965b4655b617ed2bf4870142d5102165aed9c73b38708b6
0.0,0.0399807996159923,2023-08-03,0.1536056071004152,True,LA ESPERILLA,DISTRITO NACIONAL,False,,,,1996-01-02,10a05e0d3a686a0b2671bd6fbc9a6f10238141ea5be028e82c9ae30180ce113a
0.0,0.0519810396207924,2023-10-02,0.0442307031451665,True,LA CEIBA,HERMANAS MIRABAL,False,,,,1994-05-12,4b6088b7899d14e17397783d7ae4e705b7df1b2979b5d411cc1bbbf6ffc9ea71
0.0,0.0339806796135922,2023-12-01,,True,EL DISTRITO,BAJOS DE HAINA,,,,,2001-11-13,7cc14d83ef5dbe678a63633e07178fd0037e9e7a65925ec571a3a6b0c2b11082
0.0,0.0199803996079921,2024-01-10,0.1533135115113183,True,LA SALINA,BARAHONA,False,80.0,1.0,Militar,1994-02-23,2658d5241e6c790c379babb17b08ae6b9b5e578d3090f1f074710d32d8f8d0a8
0.0,0.0199803996079921,2023-09-15,,True,LOS COCOS O ENSANCHE MIRAMAR,PUERTO PLATA,,,,,1974-09-12,dfb1be86e61a7a892d3738bd64f98accab32c0de62da03ff831cd34cc635b594
0.0,0.0419808396167923,2023-10-02,0.2428723472037065,True,VILLA OLGA,SANTIAGO,False,,,,1991-11-18,0d4bac8f512fd8da8bd8f1312b005c550a4e1bbd717bdbc3c34076e0b2e4de0d
0.0,0.0519810396207924,2024-02-29,0.1039709704890704,True,LOS TRINITARIOS,SANTO DOMINGO,False,230.0,6.0,Asistente,1990-09-28,659e506a499da2e8976d8e6877a190e33dae6f07e249cee431c853d6e97fc12a
0.0,0.0199803996079921,2024-01-25,0.7258815541710473,True,EL MILLON,DISTRITO NACIONAL,True,274.0,6.0,Ingeniero,1985-01-19,a7bc4082a3f631e2345b6e13b3d36d54df831ae2f63fdab5484c02e7d38c1b2d
0.0,0.0199803996079921,2024-01-09,,True,MEJORAMIENTO SOCIAL,DISTRITO NACIONAL,True,251.0,6.0,Comerciante,2000-09-26,ac99af24f2ae82f983c1afd00ae6dc655750c8370039512e3409d6618851a5e4
0.0,0.0199803996079921,2023-09-07,,True,CENTRO DE LA CIUDAD,SANTIAGO,,,,,1980-01-03,8bd45dccae2b5306d059ebf7b3c5d9382dce1dce75af389fe90d85b39c5f84f4
0.0,0.0179803596071921,2024-02-29,0.1386552258606589,True,VILLA MELLA,SANTO DOMINGO,False,181.0,2.0,Medico,1995-09-25,17976e481c10ec6bf5fe0ed82b918e38ad9fa25b8dc5bbb0a1f5b90aef83f441
0.0,0.0619812396247924,2023-09-08,,True,,,,,,,1992-03-21,b114be7316e12b3522b75b81584ac36339fa99910fa5d7fbc56b3fda286da4cd
0.0,0.011980239604792,2024-02-02,0.0257125607961831,True,MAMA TINGO,MONTE PLATA,False,248.0,6.0,Chef,1981-01-02,6497490fbd68e6dbb6d1f3afb7556991d28626b9fee4445f6e353855e4e7012b
0.0,0.0199803996079921,2023-11-13,0.2818628290596652,True,PUNAL,SANTIAGO,False,,,,1994-04-14,32b7d14404962b2e478d1da4b5057a80cd0d7a1e9033e3aced8bce1d340511c4
0.0,0.0399807996159923,2023-09-07,,True,,Los Alcarrizos,,,,,1989-08-08,c04b85fe5a0a7e71743fafed3b138262a4f8051c29b2b73a7088543bdb7cf766
0.0,0.1399827996559931,2023-08-04,0.0070683923755333,True,GAZCUE,DISTRITO NACIONAL,False,,,,1992-09-25,b15177f60141800ffa27b79c56164b06d9d1be41bd07c032545d0c8b65f35916
0.0,0.1999839996799936,2023-09-22,0.1048625329137233,True,LAS CHARCAS,SANTIAGO,False,,,,1976-12-20,b38c78faf381e8d2e0e28b595f19e6d99c764ff785420def05a0e965aa60059a
0.1186440677966101,0.011980239604792,2023-10-20,0.468687895822085,True,ENSANCHE OZAMA,SANTO DOMINGO,False,,,,1997-01-18,8dc55f1082090ac5d8da1ea4ec6935657f2bfd6a1b57e74db0b2e8fc465af4e9
0.0,0.0139802796055921,2023-12-21,,True,SAN FELIPE,SANTO DOMINGO,True,,,,1993-04-17,e935f0a55be389708024a2019317de704790fd00769e4b817436923ae2f84978
0.0,0.1199823996479929,2023-10-03,0.0963590323248876,True,RES.  CAROL GISSEL,VALVERDE,False,,,,1989-01-06,837262eedcf07013d5062962e01a0e43143a6aefcc1f8ccb6bc887debbcb78d9
0.0,0.0239804796095921,2024-03-01,0.1388363053284879,True,VILLA LINDA,SANTO DOMINGO,False,248.0,6.0,Chef,1997-04-01,ae59c650c61a1a990ae420ebdc75cee9755cea721b9bfaffe7afd8932dac5909
0.0,0.1999839996799936,2023-09-05,,True,MIRADOR SUR,SANTO DOMINGO DE GUZMAN,,,,,1987-11-22,4aefc28df0106c16dc90dfc92678a42f0162a4b2bc0e9273ed6801f2428d305b
0.0,0.1179823596471929,2023-07-31,0.0626344676118635,True,PADRE FANTINO,SANCHEZ RAMIREZ,False,,,,1996-12-16,bf94c9dfe0158e5a0da0020deee501f10bf74e45773e13616dca528204705982
0.0,0.0259805196103922,2023-12-19,,True,LOS RIOS,SANTO DOMINGO DE GUZMAN,,,,,2001-03-04,76c7e242f6d9fd276ed671b16e067be24f090de03a87374e8fc4a150d950eea4
0.0,0.2779855597111942,2023-09-04,,True,,,,,,,1986-06-09,91f01e1fcd37b2f743478c8b3bac26271b14bffe48eaaca051f48351e6c4debd
0.0,0.1419828396567931,2023-09-26,0.0924346662690001,True,CENTRO,SANTIAGO RODRIGUEZ,False,,,,1969-10-14,b05d4913074807531b2434b0c2460b68dfda43d0c040efd2896cf9af7a56a787
0.0,0.499989999799996,2023-07-17,0.1046740043504329,True,LA TRINITARIA,SANTIAGO,False,,,,1977-09-17,27060bd7b526b634dda9c72403af110edc13afd8bc5be3713e34b7a60456a616
0.0,0.0159803196063921,2023-08-25,,True,PANTOJA,PANTOJA,,,,,1996-05-27,f989f29467d5546e2d652b79eb6a194dd20600fff06ba78521624383c364ceac
0.0,0.009980199603992,2024-02-15,0.5485618106058562,True,EVARISTO MORALES,DISTRITO NACIONAL,True,313.0,6.0,Supervisor,1993-03-23,8958e8f119be21dfa72fca3fcc8c5077759e85e853bbe4e4976452322ae05cb4
0.0,0.0819816396327926,2023-06-06,,True,,Los Alcarrizos,,,,,1982-02-08,50d1090f418e25dcbc61b7965866a257d9db9823e03bca3e37834283cd16efdb
0.0,0.4199883997679953,2023-11-30,,True,RES.  LAS PRADERAS,NAGUA,,,,,1965-07-31,c8209d0c3358e693ed00a6a625e06c84c1bda0a02c2f7e08526e2359021d6c84
0.0,0.0159803196063921,2023-10-04,,True,ALMA ROSA,SANTO DOMINGO ESTE,,,,,2001-06-30,abed6a61621f274ee7d833b7502491673f56a6bb344093d6aa52efbe8e488b16
0.0,0.2259845196903938,2024-02-08,0.0253084320861152,True,EL MILLON,DISTRITO NACIONAL,False,112.0,2.0,Abogado,1967-10-01,e83d6ed29e3cf30594ea1968ba2355aff719d8e4907aafaef7e4ac3c81847e54
0.0,0.011980239604792,2023-07-06,0.2736308977005307,True,LAS CAOBAS,SANTO DOMINGO,False,,,,1985-08-09,5837e445c2c11178914d2143f902bd4887515fc4bd3b527024e21a2982cf31f5
0.0,0.0599811996239924,2023-07-12,0.0179838073531243,True,BAVARO,LA ALTAGRACIA,False,,,,1983-06-02,946a14c1fe4fc641532698648f35c91587b610715e82bad794985b487f8bff22
0.0,0.2399847996959939,2023-09-09,,True,JUAN PABLO DUARTE,SAN PEDRO DE MACORIS,,,,,1976-07-21,096661ee2ce848fee9a468592b7df810941a9be8f3a4df752013141a224f8611
0.0,0.0199803996079921,2023-11-29,,True,VILLA ROSA,LA VEGA,,,,,1994-11-04,1ecddaa14052bd9e9e45e36907b664dc66126fe1ea87345626854d509289c6a6
0.0,0.0199803996079921,2023-07-20,0.1750818471833228,True,MADRE VIEJA DEL SUR,SAN CRISTOBAL,False,,,,1993-08-15,40c5d0b8fc4390027e230eafc90fee0d69cb7662dff1ecad6c7ec41a7f4224a9
