churned,dias_atraso,limite_credito,tiene_cuenta,año_activacion,mes_activacion,dia_activacion,edad,id_tipo_ocupacion_encoded,nombre_ocupacion_encoded
True,0.0,0.0499809996199924,1.0,2023,4,19,28.0,0,72
False,0.0,0.2999859997199944,1.0,2024,1,17,46.0,6,20
False,0.0,0.2099841996839936,1.0,2023,9,6,29.0,7,103
False,0.0,0.0299805996119922,1.0,2023,11,3,51.0,7,103
False,0.0,0.0719814396287925,1.0,2023,8,9,23.0,7,103
False,0.0,0.0199803996079921,1.0,2023,7,28,24.0,7,103
False,0.0,0.0519810396207924,0.0,2023,7,10,33.0,7,103
False,0.0,0.0459809196183923,1.0,2024,2,13,37.0,6,59
False,0.0,0.0999819996399928,1.0,2023,8,8,22.0,7,103
True,0.0,0.1599831996639932,1.0,2023,11,3,40.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,10,23.0,7,103
False,0.0,0.0499809996199924,1.0,2023,9,23,45.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,14,21.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,26,44.0,7,103
False,0.0,0.0999819996399928,1.0,2024,1,5,32.0,6,10
False,0.0,0.0399807996159923,1.0,2024,2,12,29.0,6,82
False,0.0,0.0299805996119922,1.0,2023,11,28,30.0,7,103
True,0.0,0.0499809996199924,1.0,2023,5,10,36.0,7,103
False,0.0,0.1099821996439928,1.0,2023,8,1,55.0,7,103
True,0.0,0.009980199603992,1.0,2023,11,18,22.0,7,103
False,0.0,0.1419828396567931,1.0,2023,12,14,49.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,2,27.0,6,32
False,0.0,0.3999879997599952,1.0,2023,7,11,37.0,7,103
True,0.0,0.0219804396087921,1.0,2023,8,17,22.0,7,103
False,0.0,0.0359807196143922,1.0,2023,11,30,26.0,7,103
False,0.0,0.0559811196223924,1.0,2023,11,9,48.0,7,103
True,0.0,0.0259805196103922,1.0,2023,7,21,46.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,29,33.0,6,16
False,0.0,0.0499809996199924,1.0,2023,12,16,26.0,7,103
False,0.0,0.0919818396367927,1.0,2023,9,14,28.0,7,103
False,0.0,0.0499809996199924,1.0,2024,1,19,30.0,0,2
False,0.0,0.0299805996119922,1.0,2023,10,20,27.0,7,103
False,0.0,0.2239844796895937,1.0,2023,8,16,39.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,22,25.0,6,7
False,0.0,0.0219804396087921,1.0,2023,11,10,31.0,7,103
True,0.0,0.0199803996079921,0.0,2023,1,5,45.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,30,25.0,6,11
True,0.0,0.0899817996359927,1.0,2023,11,8,54.0,7,103
False,0.0,0.0179803596071921,1.0,2023,7,1,57.0,7,103
False,0.0,0.0899817996359927,1.0,2023,8,2,39.0,7,103
True,0.0,0.0239804796095921,1.0,2023,12,18,22.0,2,53
False,0.0,0.009980199603992,1.0,2024,1,18,26.0,6,32
True,0.0,0.0499809996199924,1.0,2023,10,9,40.0,7,103
False,0.0,0.4199883997679953,1.0,2023,11,21,40.0,7,103
False,0.0,0.0139802796055921,1.0,2023,7,22,21.0,7,103
False,0.0,0.0959819196383927,1.0,2023,9,25,31.0,7,103
False,0.0,0.0699813996279925,1.0,2023,11,11,24.0,7,103
False,0.0,0.0219804396087921,1.0,2024,1,22,29.0,6,96
True,0.0,0.009980199603992,1.0,2023,7,10,32.0,7,103
False,0.0,0.0259805196103922,1.0,2023,7,13,23.0,7,103
False,0.0,0.0839816796335926,1.0,2023,10,29,32.0,7,103
False,0.0,0.011980239604792,1.0,2023,7,6,23.0,7,103
True,0.0,0.0199803996079921,0.0,2023,2,22,21.0,6,72
False,0.0,0.0999819996399928,1.0,2023,7,27,24.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,5,33.0,6,49
False,0.0,0.1039820796415928,1.0,2023,10,20,29.0,7,103
False,0.0,0.0139802796055921,1.0,2024,2,9,23.0,6,89
False,0.0,0.0199803996079921,1.0,2023,8,18,26.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,31,33.0,7,103
True,0.423728813559322,0.0699813996279925,1.0,2023,7,29,25.0,0,16
False,0.0,0.009980199603992,1.0,2023,7,21,29.0,7,103
False,0.0,0.0819816396327926,1.0,2023,9,14,29.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,20,46.0,0,82
False,0.0,0.0499809996199924,1.0,2024,1,5,32.0,6,96
False,0.0,0.2999859997199944,1.0,2023,7,25,55.0,7,103
False,0.0,0.0199803996079921,1.0,2023,12,30,66.0,6,35
False,0.0,0.3699873997479949,1.0,2023,11,28,43.0,7,103
False,0.0,0.0199803996079921,1.0,2023,12,15,29.0,7,103
False,0.0,0.0599811996239924,1.0,2023,8,11,24.0,6,44
False,0.0,0.0199803996079921,1.0,2023,12,27,32.0,7,103
False,0.0,0.0219804396087921,1.0,2023,12,15,49.0,7,103
False,0.0,0.0399807996159923,1.0,2023,7,27,23.0,7,103
False,0.0,0.0499809996199924,0.0,2023,9,12,25.0,6,35
False,0.0,0.0199803996079921,1.0,2024,1,25,49.0,6,69
False,0.0,0.009980199603992,1.0,2023,7,18,22.0,2,53
False,0.0,0.0399807996159923,1.0,2023,10,24,25.0,7,103
False,0.0,0.0799815996319926,1.0,2023,11,20,28.0,7,103
False,0.0,0.0599811996239924,1.0,2023,11,16,21.0,7,103
False,0.0,0.0999819996399928,1.0,2023,9,15,23.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,4,32.0,7,103
False,0.0,0.1159823196463929,1.0,2023,12,7,38.0,7,103
False,0.0,0.0279805596111922,1.0,2023,10,12,29.0,7,103
False,0.0,0.0599811996239924,1.0,2024,3,1,33.0,6,101
False,0.0,0.1159823196463929,1.0,2024,2,21,38.0,6,13
False,0.0,0.0399807996159923,1.0,2024,2,5,32.0,6,27
False,0.0,0.0139802796055921,1.0,2023,11,4,21.0,7,103
False,0.0,0.0639812796255925,1.0,2024,2,6,28.0,6,99
False,0.0,0.0979819596391927,1.0,2023,9,20,41.0,7,103
False,0.0,0.0959819196383927,1.0,2024,1,13,28.0,1,48
True,0.0,0.0399807996159923,1.0,2023,10,3,19.0,7,103
False,0.0,0.0839816796335926,1.0,2023,12,1,45.0,7,103
False,0.0,0.0799815996319926,1.0,2023,9,12,26.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,7,29.0,7,103
False,0.0,0.1419828396567931,1.0,2023,10,24,33.0,7,103
False,0.0,0.011980239604792,1.0,2024,1,9,37.0,6,2
False,0.0,0.009980199603992,1.0,2023,7,15,27.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,15,45.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,16,24.0,7,103
False,0.0,0.131982639652793,1.0,2023,11,16,27.0,7,103
False,0.0,0.0619812396247924,1.0,2023,7,21,42.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,30,30.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,17,25.0,7,103
False,0.0,0.0359807196143922,1.0,2024,1,19,22.0,6,59
True,0.0,0.0199803996079921,1.0,2023,12,12,22.0,7,103
False,0.0,0.0679813596271925,1.0,2023,8,2,28.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,2,33.0,6,8
False,0.0,0.1999839996799936,1.0,2023,8,9,42.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,9,25.0,7,103
False,0.0,0.3999879997599952,1.0,2023,10,23,60.0,7,103
False,0.0,0.0319806396127922,1.0,2023,9,18,31.0,7,103
False,0.0,0.0139802796055921,1.0,2024,1,10,39.0,6,44
False,0.0,0.0199803996079921,1.0,2024,1,3,23.0,6,10
True,0.1186440677966101,0.009980199603992,1.0,2023,9,21,20.0,7,103
False,0.0,0.0239804796095921,1.0,2023,10,26,30.0,7,103
False,0.0,0.383987679753595,1.0,2023,8,9,35.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,29,39.0,6,2
False,0.0,0.0199803996079921,1.0,2023,11,24,22.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,22,25.0,1,32
False,0.0,0.0199803996079921,1.0,2023,12,30,42.0,6,13
False,0.0,0.0579811596231924,1.0,2024,2,22,35.0,6,31
False,0.0,0.0159803196063921,1.0,2023,12,13,27.0,6,96
False,0.0,0.0299805996119922,1.0,2023,10,13,19.0,7,103
False,0.0,0.0599811996239924,1.0,2023,7,20,26.0,7,103
False,0.0,0.0759815196303926,0.0,2023,10,6,24.0,7,103
False,0.0,0.0299805996119922,0.0,2024,1,23,24.0,6,4
False,0.0,0.0199803996079921,1.0,2024,1,9,26.0,6,8
True,0.0,0.2999859997199944,1.0,2023,5,15,36.0,6,89
False,0.0,0.0679813596271925,1.0,2024,1,21,43.0,0,70
False,0.0,0.255985119702394,1.0,2023,9,13,35.0,7,103
False,0.0,0.0259805196103922,1.0,2024,2,9,25.0,1,52
False,0.0,0.009980199603992,1.0,2023,10,5,46.0,7,103
False,0.0,0.0899817996359927,1.0,2023,11,21,43.0,7,103
True,0.0,0.009980199603992,1.0,2024,2,22,36.0,1,31
False,0.0,0.009980199603992,1.0,2023,10,27,31.0,7,103
True,0.0,0.2199843996879937,0.0,2023,2,2,52.0,7,103
False,0.0,0.0379807596151923,1.0,2023,8,19,37.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,24,30.0,1,89
False,0.0,0.129982599651993,1.0,2023,10,18,31.0,7,103
False,0.0,0.0399807996159923,0.0,2024,1,12,22.0,6,82
False,0.0,0.0599811996239924,1.0,2023,9,27,54.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,31,26.0,7,103
False,0.0,0.0299805996119922,1.0,2023,11,25,46.0,7,103
False,0.0,0.0599811996239924,1.0,2023,7,29,27.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,23,36.0,6,82
False,0.0,0.0299805996119922,1.0,2023,10,18,34.0,7,103
False,0.0,0.2659853197063941,1.0,2023,11,12,30.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,31,20.0,7,103
False,0.0,0.0299805996119922,1.0,2023,10,10,32.0,7,103
False,0.0,0.0159803196063921,1.0,2024,1,10,32.0,6,44
False,0.1186440677966101,0.0299805996119922,1.0,2023,7,23,26.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,5,29.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,14,24.0,6,48
False,0.0,0.009980199603992,1.0,2023,11,8,35.0,7,103
True,0.0,0.879997599951999,1.0,2023,5,12,45.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,5,30.0,6,48
False,0.0,0.0199803996079921,1.0,2024,1,10,26.0,6,24
False,0.0,0.0299805996119922,1.0,2023,11,30,29.0,7,103
False,0.0,0.0199803996079921,1.0,2023,12,24,57.0,7,103
False,0.0,0.0159803196063921,1.0,2023,9,22,23.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,25,23.0,7,103
False,0.0,0.1199823996479929,1.0,2024,1,26,36.0,0,13
False,0.0,0.0879817596351927,1.0,2023,10,24,29.0,7,103
False,0.0,0.0239804796095921,1.0,2024,2,21,25.0,6,44
False,0.0,0.0199803996079921,1.0,2023,11,30,36.0,7,103
False,0.0,0.0299805996119922,1.0,2023,9,19,37.0,7,103
False,0.1186440677966101,0.009980199603992,1.0,2023,7,18,24.0,7,103
True,0.0,0.0399807996159923,0.0,2023,1,19,27.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,30,27.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,25,25.0,7,103
False,0.0,0.0819816396327926,0.0,2023,11,10,30.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,17,25.0,1,99
False,0.0,0.009980199603992,1.0,2023,9,21,44.0,7,103
False,0.0,0.4559891197823956,1.0,2023,8,5,44.0,7,103
True,0.0,0.009980199603992,1.0,2023,12,1,30.0,7,103
False,0.0,0.011980239604792,1.0,2023,10,4,37.0,7,103
False,0.0,0.0999819996399928,0.0,2024,1,30,33.0,6,72
False,0.0,0.009980199603992,1.0,2023,10,6,34.0,7,103
False,0.0,0.0399807996159923,1.0,2023,10,6,23.0,7,103
False,0.0,0.0999819996399928,1.0,2024,1,15,38.0,6,82
False,0.0,0.0499809996199924,1.0,2024,1,20,28.0,6,82
False,0.0,0.011980239604792,1.0,2023,9,22,24.0,7,103
False,0.0,0.0279805596111922,1.0,2023,9,13,26.0,7,103
False,0.0,0.1499829996599932,1.0,2023,9,8,25.0,7,103
False,0.0,0.0259805196103922,1.0,2023,8,24,27.0,7,103
False,0.0,0.0999819996399928,1.0,2023,7,3,23.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,30,27.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,3,45.0,6,16
False,0.0,0.0379807596151923,1.0,2024,1,12,28.0,1,70
False,0.0,0.0499809996199924,1.0,2023,11,3,28.0,7,103
False,0.0,0.0279805596111922,1.0,2023,10,11,30.0,7,103
False,0.0,0.0259805196103922,1.0,2023,7,21,23.0,7,103
False,0.0,0.0259805196103922,1.0,2023,8,11,25.0,6,65
False,0.0,0.0299805996119922,0.0,2023,10,22,31.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,7,29.0,7,103
False,0.0,0.0599811996239924,1.0,2023,10,30,40.0,7,103
False,0.0,0.0639812796255925,1.0,2023,10,27,36.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,20,39.0,6,8
False,0.0,0.0199803996079921,1.0,2023,7,1,29.0,0,73
False,0.0,0.0159803196063921,1.0,2023,7,11,22.0,7,103
True,0.0,0.0199803996079921,1.0,2023,5,9,24.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,18,22.0,1,52
False,0.0,0.0139802796055921,1.0,2024,1,22,26.0,6,18
False,0.0,0.0159803196063921,1.0,2023,9,14,27.0,7,103
False,0.1186440677966101,0.009980199603992,1.0,2023,9,23,25.0,7,103
False,0.0,0.0299805996119922,1.0,2024,2,29,26.0,6,99
False,0.0,0.0539810796215924,1.0,2023,11,3,25.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,28,46.0,0,73
False,0.0,0.009980199603992,1.0,2023,10,4,27.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,5,21.0,2,53
False,0.0,0.0239804796095921,1.0,2023,11,24,37.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,26,31.0,7,103
False,0.0,0.0299805996119922,1.0,2023,11,30,25.0,7,103
True,0.1186440677966101,0.0399807996159923,1.0,2023,4,20,29.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,16,38.0,7,103
False,0.0,0.0399807996159923,1.0,2023,12,30,31.0,1,32
False,0.0,0.0599811996239924,1.0,2023,8,8,21.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,22,20.0,7,103
False,0.0,0.0399807996159923,1.0,2023,11,29,35.0,7,103
False,0.0,0.0499809996199924,1.0,2024,2,2,26.0,6,35
False,0.0,0.009980199603992,1.0,2024,1,4,20.0,0,73
False,0.0,0.0519810396207924,1.0,2023,7,25,34.0,7,103
False,0.0,0.0659813196263925,1.0,2023,8,30,24.0,7,103
False,0.0,0.0139802796055921,1.0,2024,3,1,35.0,6,60
False,0.0,0.0219804396087921,1.0,2024,1,18,38.0,6,13
False,0.0,0.0599811996239924,1.0,2023,8,18,27.0,7,103
False,0.0,0.009980199603992,1.0,2023,12,30,41.0,6,99
True,0.0,0.009980199603992,1.0,2023,8,18,27.0,7,103
False,0.0,0.0279805596111922,1.0,2023,10,20,60.0,7,103
False,0.0,0.499989999799996,1.0,2024,1,13,44.0,6,59
False,0.0,0.0999819996399928,1.0,2023,9,15,35.0,7,103
False,0.0,0.1999839996799936,1.0,2023,7,26,32.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,17,28.0,7,103
False,0.0,0.0199803996079921,1.0,2023,8,9,40.0,7,103
False,0.0,0.1999839996799936,1.0,2023,9,5,76.0,7,103
False,0.0,0.0499809996199924,1.0,2023,9,14,32.0,7,103
False,0.0,0.0199803996079921,1.0,2023,12,1,30.0,7,103
False,0.0,0.0999819996399928,1.0,2024,2,7,26.0,6,15
False,0.0,0.009980199603992,1.0,2024,1,4,30.0,6,94
False,0.0,0.1559831196623932,1.0,2023,8,12,33.0,7,103
False,0.0,0.009980199603992,1.0,2024,2,6,50.0,1,21
False,0.0,0.1999839996799936,1.0,2023,11,7,33.0,7,103
False,0.0,0.1159823196463929,1.0,2023,7,22,36.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,7,21.0,7,103
False,0.0,0.0799815996319926,1.0,2023,11,3,25.0,7,103
False,0.0,0.009980199603992,1.0,2023,9,1,40.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,20,43.0,1,2
False,0.0,0.0439808796175923,1.0,2024,1,9,60.0,0,28
False,0.0,0.009980199603992,1.0,2023,9,25,24.0,7,103
False,0.0,0.0799815996319926,1.0,2023,7,19,41.0,7,103
False,0.0,0.0599811996239924,1.0,2024,2,22,35.0,1,34
False,0.0,0.1139822796455929,1.0,2024,2,24,43.0,1,59
False,0.0,0.0399807996159923,1.0,2024,2,28,26.0,6,59
False,0.0,0.0299805996119922,1.0,2023,11,24,35.0,7,103
False,0.0,0.011980239604792,1.0,2023,9,16,29.0,7,103
False,0.0,0.0479809596191923,1.0,2023,10,12,25.0,6,71
True,0.0,0.0659813196263925,0.0,2022,12,14,26.0,7,103
False,0.0,0.0159803196063921,1.0,2023,7,28,28.0,7,103
False,0.0,0.009980199603992,1.0,2023,7,14,25.0,7,103
False,0.0,0.1699833996679933,1.0,2023,9,11,35.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,26,39.0,7,103
False,0.0,0.0599811996239924,1.0,2024,1,12,57.0,6,34
False,0.0,0.011980239604792,1.0,2023,10,16,27.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,22,23.0,6,80
False,0.0,0.2039840796815936,1.0,2023,12,23,26.0,7,103
False,0.288135593220339,0.009980199603992,1.0,2024,1,5,24.0,2,53
False,0.0,0.009980199603992,1.0,2023,12,19,47.0,7,103
False,0.0,0.0599811996239924,1.0,2024,1,4,30.0,0,73
False,0.0,0.1379827596551931,1.0,2023,12,28,39.0,7,103
True,0.0,0.009980199603992,1.0,2023,6,30,34.0,6,54
False,0.0,0.0199803996079921,1.0,2023,11,3,23.0,7,103
True,0.0,0.0519810396207924,1.0,2023,9,19,59.0,7,103
False,0.0,0.0879817596351927,1.0,2023,9,16,43.0,7,103
False,0.0,0.009980199603992,1.0,2023,12,28,56.0,7,103
False,0.0,0.011980239604792,1.0,2023,10,28,24.0,7,103
False,0.0,0.3439868797375947,1.0,2024,1,9,42.0,6,35
False,0.0,0.1759835196703934,1.0,2024,2,16,26.0,6,59
False,0.0,0.3639872797455949,1.0,2023,10,5,57.0,7,103
False,0.0,0.0319806396127922,1.0,2023,7,2,32.0,7,103
True,0.2542372881355932,0.009980199603992,1.0,2023,9,14,26.0,7,103
False,0.0,0.0519810396207924,1.0,2024,1,22,37.0,1,47
False,0.0,0.0639812796255925,1.0,2023,11,17,32.0,7,103
False,0.0,0.0999819996399928,1.0,2023,10,26,49.0,7,103
False,0.0,0.0479809596191923,1.0,2023,11,2,32.0,7,103
False,0.0,0.1199823996479929,1.0,2024,1,25,22.0,6,72
False,0.0,0.2219844396887937,1.0,2023,11,17,53.0,7,103
False,0.0,0.0699813996279925,1.0,2024,1,8,38.0,0,10
False,0.0,0.0299805996119922,1.0,2023,8,17,24.0,7,103
False,0.0,0.0159803196063921,0.0,2023,9,28,23.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,16,25.0,7,103
False,0.0,0.0299805996119922,1.0,2023,9,19,25.0,7,103
True,0.0,0.0599811996239924,1.0,2024,1,23,29.0,7,103
False,0.0,0.0599811996239924,1.0,2024,1,11,29.0,1,34
False,0.2542372881355932,0.0339806796135922,1.0,2023,11,14,35.0,7,103
False,0.0,0.0799815996319926,1.0,2024,1,9,33.0,6,69
False,0.0,0.0499809996199924,1.0,2024,2,14,20.0,6,72
False,0.0,1.0,1.0,2023,8,1,39.0,7,103
False,0.0,0.2999859997199944,1.0,2024,2,22,45.0,6,32
True,0.0,0.0159803196063921,1.0,2023,2,1,26.0,7,103
False,0.0,0.0499809996199924,1.0,2024,1,25,28.0,6,16
False,0.0,0.0199803996079921,1.0,2023,11,3,36.0,7,103
False,0.0,0.2759855197103942,1.0,2024,2,17,34.0,1,65
False,0.0,0.1999839996799936,1.0,2024,1,19,38.0,0,59
False,0.0,0.0199803996079921,1.0,2024,1,2,35.0,0,0
False,0.0,0.0599811996239924,1.0,2023,9,29,59.0,7,103
False,0.0,0.1879837596751935,1.0,2023,11,1,25.0,7,103
True,0.0,0.009980199603992,1.0,2023,9,4,24.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,11,35.0,6,82
True,0.0,0.0759815196303926,1.0,2023,5,30,48.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,12,43.0,0,0
False,0.0,0.0299805996119922,1.0,2023,8,30,27.0,7,103
False,0.0,0.0179803596071921,1.0,2023,7,12,32.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,6,28.0,1,70
False,0.0,0.011980239604792,1.0,2023,9,14,21.0,7,103
False,0.0,0.011980239604792,1.0,2023,9,27,26.0,7,103
False,0.0,0.0439808796175923,1.0,2023,11,4,30.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,8,25.0,6,94
False,0.0,0.1059821196423928,1.0,2024,1,19,31.0,1,59
False,0.0,0.1399827996559931,1.0,2023,9,21,45.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,23,52.0,1,59
False,0.0,0.0239804796095921,1.0,2024,2,10,32.0,0,73
True,0.0,0.1199823996479929,1.0,2022,12,8,26.0,7,103
True,0.0,0.0239804796095921,1.0,2023,2,16,28.0,7,103
False,0.0,0.0199803996079921,1.0,2024,1,3,26.0,0,73
False,0.0,0.0619812396247924,1.0,2023,10,30,31.0,7,103
False,0.0,0.0459809196183923,1.0,2023,12,29,26.0,6,59
False,0.0,0.0159803196063921,1.0,2023,8,18,26.0,7,103
False,0.0,0.0399807996159923,1.0,2023,11,23,26.0,7,103
False,0.0,0.3559871197423948,1.0,2024,2,8,37.0,6,59
False,0.0,0.0199803996079921,1.0,2024,1,22,38.0,1,0
True,0.0,0.0199803996079921,1.0,2023,10,21,27.0,7,103
False,0.0,0.0699813996279925,1.0,2023,12,27,25.0,7,103
False,0.0,0.1699833996679933,1.0,2023,10,1,52.0,7,103
False,0.0,0.0499809996199924,1.0,2024,1,26,39.0,6,77
False,0.0,0.0199803996079921,1.0,2023,7,27,32.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,31,51.0,7,103
False,0.0,0.125982519650393,1.0,2023,7,18,25.0,7,103
False,0.0,0.0699813996279925,1.0,2024,2,2,28.0,0,70
False,0.0,0.0299805996119922,1.0,2023,10,7,42.0,7,103
False,0.0,0.0999819996399928,1.0,2024,1,9,28.0,6,2
False,0.0,0.0299805996119922,1.0,2023,8,29,29.0,7,103
False,0.0,0.009980199603992,1.0,2023,12,17,34.0,7,103
False,0.0,0.0199803996079921,1.0,2023,9,9,22.0,7,103
False,0.0,0.0199803996079921,1.0,2023,9,19,20.0,7,103
False,0.0,0.0199803996079921,1.0,2023,10,8,38.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,5,25.0,6,59
False,0.0,0.0799815996319926,1.0,2023,11,3,33.0,7,103
False,0.0,0.0139802796055921,1.0,2023,9,21,25.0,7,103
False,0.0,0.0379807596151923,1.0,2023,7,28,27.0,7,103
False,0.0,0.009980199603992,1.0,2023,12,29,36.0,7,103
False,0.0,0.0759815196303926,1.0,2023,9,27,36.0,7,103
False,0.0,0.0279805596111922,1.0,2023,9,27,28.0,7,103
False,0.0,0.009980199603992,1.0,2023,10,19,29.0,7,103
False,0.0,0.009980199603992,1.0,2023,11,29,25.0,7,103
True,0.0,0.0359807196143922,1.0,2023,10,9,38.0,7,103
True,0.0,0.0559811196223924,1.0,2023,10,13,32.0,7,103
False,0.0,0.0659813196263925,1.0,2023,7,31,31.0,7,103
False,0.0,0.1119822396447929,1.0,2023,11,23,34.0,7,103
False,0.0,0.0599811996239924,1.0,2023,10,31,48.0,7,103
False,0.0,0.0499809996199924,1.0,2023,8,9,21.0,7,103
False,0.0,0.009980199603992,1.0,2023,8,28,21.0,7,103
False,0.0,0.0699813996279925,1.0,2023,11,23,25.0,7,103
False,0.0,0.0659813196263925,1.0,2023,12,6,43.0,6,48
False,0.0,0.009980199603992,1.0,2023,8,29,30.0,7,103
False,0.0,0.009980199603992,1.0,2024,1,4,24.0,6,73
False,0.0,0.009980199603992,1.0,2023,9,7,24.0,7,103
False,0.0,0.0399807996159923,1.0,2024,2,26,51.0,6,96
False,0.0,0.0259805196103922,1.0,2023,10,25,41.0,7,103
False,0.0,0.0859817196343926,1.0,2024,1,14,39.0,6,0
False,0.0,0.0299805996119922,1.0,2024,1,24,42.0,1,34
False,0.0,0.0199803996079921,1.0,2023,9,29,26.0,7,103
True,0.0,0.009980199603992,0.0,2022,12,3,41.0,6,80
False,0.0,0.0699813996279925,1.0,2023,7,19,26.0,7,103
True,0.0,0.0759815196303926,1.0,2023,10,19,31.0,7,103
False,0.0,0.0239804796095921,1.0,2023,8,9,21.0,6,82
False,0.0,0.009980199603992,1.0,2023,9,15,26.0,7,103
False,0.0,0.3199863997279946,1.0,2023,10,12,30.0,7,103
False,0.0,0.0999819996399928,1.0,2023,7,29,45.0,7,103
True,0.0,0.0599811996239924,1.0,2023,4,4,27.0,7,103
False,0.0,0.0799815996319926,1.0,2023,9,5,27.0,7,103
True,0.0,0.6999939998799976,1.0,2022,12,17,38.0,1,34
False,0.0,0.0199803996079921,1.0,2024,2,5,41.0,6,11
False,0.0,0.0299805996119922,1.0,2024,2,1,30.0,6,80
True,0.0,0.0199803996079921,1.0,2023,7,4,25.0,7,103
False,0.0,0.0239804796095921,1.0,2024,1,17,25.0,6,77
False,0.0,0.0999819996399928,1.0,2023,7,22,36.0,7,103
False,0.0,0.0179803596071921,1.0,2023,10,9,29.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,21,24.0,7,103
False,0.0,0.1799835996719934,1.0,2023,9,14,27.0,7,103
False,0.0,0.1999839996799936,1.0,2023,8,9,36.0,6,99
False,0.0,0.131982639652793,1.0,2024,2,21,27.0,6,13
False,0.0,0.0299805996119922,1.0,2024,2,5,37.0,0,34
True,0.0,0.0279805596111922,1.0,2023,9,8,37.0,7,103
False,0.0,0.0199803996079921,1.0,2023,11,3,24.0,7,103
False,0.0,0.0399807996159923,1.0,2023,9,27,61.0,7,103
False,0.0,0.011980239604792,1.0,2024,1,23,31.0,1,34
False,0.0,0.0199803996079921,1.0,2023,10,24,22.0,7,103
False,0.0,0.0199803996079921,1.0,2024,2,23,66.0,6,34
False,0.0,0.3039860797215944,1.0,2023,7,12,38.0,7,103
False,0.0,0.2199843996879937,1.0,2023,9,6,28.0,6,59
True,0.0,0.0599811996239924,1.0,2023,3,7,33.0,7,103
False,0.0,0.8999979999599992,1.0,2023,7,13,34.0,7,103
False,0.0,0.0999819996399928,1.0,2023,10,30,32.0,7,103
False,0.0,0.0299805996119922,1.0,2023,10,28,25.0,7,103
False,0.0,0.0799815996319926,1.0,2023,9,28,27.0,7,103
False,0.0,0.0939818796375927,1.0,2024,1,11,32.0,6,65
False,0.0,0.0799815996319926,1.0,2023,8,8,36.0,7,103
False,0.0,0.0799815996319926,1.0,2024,1,12,29.0,6,70
False,0.0,0.3299865997319946,1.0,2024,2,2,52.0,1,35
False,0.0,0.011980239604792,1.0,2023,7,10,30.0,7,103
True,0.0,0.009980199603992,1.0,2023,12,15,42.0,7,103
